grafana  | logger=migrator t=2025-05-19T16:50:41.137580046Z level=info msg="Migration successfully executed" id="create dashboard_snapshot table v4" duration=259.75µs
grafana  | logger=migrator t=2025-05-19T16:50:41.14291938Z level=info msg="Executing migration" id="drop table dashboard_snapshot_v4 #1"
grafana  | logger=migrator t=2025-05-19T16:50:41.143187796Z level=info msg="Migration successfully executed" id="drop table dashboard_snapshot_v4 #1" duration=269.375µs
grafana  | logger=migrator t=2025-05-19T16:50:41.144232296Z level=info msg="Executing migration" id="create dashboard_snapshot table v5 #2"
grafana  | logger=migrator t=2025-05-19T16:50:41.144509296Z level=info msg="Migration successfully executed" id="create dashboard_snapshot table v5 #2" duration=277.166µs
grafana  | logger=migrator t=2025-05-19T16:50:41.145409963Z level=info msg="Executing migration" id="create index UQE_dashboard_snapshot_key - v5"
grafana  | logger=migrator t=2025-05-19T16:50:41.14564038Z level=info msg="Migration successfully executed" id="create index UQE_dashboard_snapshot_key - v5" duration=230.375µs
grafana  | logger=migrator t=2025-05-19T16:50:41.146543505Z level=info msg="Executing migration" id="create index UQE_dashboard_snapshot_delete_key - v5"
grafana  | logger=migrator t=2025-05-19T16:50:41.146779546Z level=info msg="Migration successfully executed" id="create index UQE_dashboard_snapshot_delete_key - v5" duration=236.083µs
grafana  | logger=migrator t=2025-05-19T16:50:41.147881671Z level=info msg="Executing migration" id="create index IDX_dashboard_snapshot_user_id - v5"
grafana  | logger=migrator t=2025-05-19T16:50:41.148126796Z level=info msg="Migration successfully executed" id="create index IDX_dashboard_snapshot_user_id - v5" duration=244.209µs
grafana  | logger=migrator t=2025-05-19T16:50:41.150529671Z level=info msg="Executing migration" id="alter dashboard_snapshot to mediumtext v2"
grafana  | logger=migrator t=2025-05-19T16:50:41.15053638Z level=info msg="Migration successfully executed" id="alter dashboard_snapshot to mediumtext v2" duration=6.917µs
grafana  | logger=migrator t=2025-05-19T16:50:41.151532338Z level=info msg="Executing migration" id="Update dashboard_snapshot table charset"
grafana  | logger=migrator t=2025-05-19T16:50:41.15154063Z level=info msg="Migration successfully executed" id="Update dashboard_snapshot table charset" duration=8.625µs
grafana  | logger=migrator t=2025-05-19T16:50:41.153792921Z level=info msg="Executing migration" id="Add column external_delete_url to dashboard_snapshots table"
grafana  | logger=migrator t=2025-05-19T16:50:41.154860505Z level=info msg="Migration successfully executed" id="Add column external_delete_url to dashboard_snapshots table" duration=1.017417ms
grafana  | logger=migrator t=2025-05-19T16:50:41.155573713Z level=info msg="Executing migration" id="Add encrypted dashboard json column"
grafana  | logger=migrator t=2025-05-19T16:50:41.156664796Z level=info msg="Migration successfully executed" id="Add encrypted dashboard json column" duration=1.090708ms
grafana  | logger=migrator t=2025-05-19T16:50:41.15880788Z level=info msg="Executing migration" id="Change dashboard_encrypted column to MEDIUMBLOB"
grafana  | logger=migrator t=2025-05-19T16:50:41.158814088Z level=info msg="Migration successfully executed" id="Change dashboard_encrypted column to MEDIUMBLOB" duration=6.584µs
grafana  | logger=migrator t=2025-05-19T16:50:41.161302713Z level=info msg="Executing migration" id="create quota table v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.161524671Z level=info msg="Migration successfully executed" id="create quota table v1" duration=222.708µs
grafana  | logger=migrator t=2025-05-19T16:50:41.16289338Z level=info msg="Executing migration" id="create index UQE_quota_org_id_user_id_target - v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.163189213Z level=info msg="Migration successfully executed" id="create index UQE_quota_org_id_user_id_target - v1" duration=295.166µs
grafana  | logger=migrator t=2025-05-19T16:50:41.164236588Z level=info msg="Executing migration" id="Update quota table charset"
grafana  | logger=migrator t=2025-05-19T16:50:41.16424738Z level=info msg="Migration successfully executed" id="Update quota table charset" duration=8.5µs
grafana  | logger=migrator t=2025-05-19T16:50:41.165102505Z level=info msg="Executing migration" id="create plugin_setting table"
grafana  | logger=migrator t=2025-05-19T16:50:41.165361005Z level=info msg="Migration successfully executed" id="create plugin_setting table" duration=259.375µs
grafana  | logger=migrator t=2025-05-19T16:50:41.167961546Z level=info msg="Executing migration" id="create index UQE_plugin_setting_org_id_plugin_id - v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.168194338Z level=info msg="Migration successfully executed" id="create index UQE_plugin_setting_org_id_plugin_id - v1" duration=233.083µs
grafana  | logger=migrator t=2025-05-19T16:50:41.169176713Z level=info msg="Executing migration" id="Add column plugin_version to plugin_settings"
grafana  | logger=migrator t=2025-05-19T16:50:41.17037163Z level=info msg="Migration successfully executed" id="Add column plugin_version to plugin_settings" duration=1.193292ms
grafana  | logger=migrator t=2025-05-19T16:50:41.17167138Z level=info msg="Executing migration" id="Update plugin_setting table charset"
grafana  | logger=migrator t=2025-05-19T16:50:41.171696838Z level=info msg="Migration successfully executed" id="Update plugin_setting table charset" duration=24.333µs
grafana  | logger=migrator t=2025-05-19T16:50:41.17428688Z level=info msg="Executing migration" id="update NULL org_id to 1"
grafana  | logger=migrator t=2025-05-19T16:50:41.174476421Z level=info msg="Migration successfully executed" id="update NULL org_id to 1" duration=190.042µs
grafana  | logger=migrator t=2025-05-19T16:50:41.175386546Z level=info msg="Executing migration" id="make org_id NOT NULL and DEFAULT VALUE 1"
grafana  | logger=migrator t=2025-05-19T16:50:41.179287046Z level=info msg="Migration successfully executed" id="make org_id NOT NULL and DEFAULT VALUE 1" duration=3.900417ms
grafana  | logger=migrator t=2025-05-19T16:50:41.180319546Z level=info msg="Executing migration" id="create session table"
grafana  | logger=migrator t=2025-05-19T16:50:41.180548588Z level=info msg="Migration successfully executed" id="create session table" duration=229.125µs
grafana  | logger=migrator t=2025-05-19T16:50:41.181527838Z level=info msg="Executing migration" id="Drop old table playlist table"
grafana  | logger=migrator t=2025-05-19T16:50:41.183083713Z level=info msg="Migration successfully executed" id="Drop old table playlist table" duration=1.555625ms
grafana  | logger=migrator t=2025-05-19T16:50:41.18448788Z level=info msg="Executing migration" id="Drop old table playlist_item table"
grafana  | logger=migrator t=2025-05-19T16:50:41.18451588Z level=info msg="Migration successfully executed" id="Drop old table playlist_item table" duration=21.625µs
grafana  | logger=migrator t=2025-05-19T16:50:41.185788713Z level=info msg="Executing migration" id="create playlist table v2"
grafana  | logger=migrator t=2025-05-19T16:50:41.185980505Z level=info msg="Migration successfully executed" id="create playlist table v2" duration=191.917µs
grafana  | logger=migrator t=2025-05-19T16:50:41.187112505Z level=info msg="Executing migration" id="create playlist item table v2"
grafana  | logger=migrator t=2025-05-19T16:50:41.187306213Z level=info msg="Migration successfully executed" id="create playlist item table v2" duration=194.417µs
grafana  | logger=migrator t=2025-05-19T16:50:41.188477463Z level=info msg="Executing migration" id="Update playlist table charset"
grafana  | logger=migrator t=2025-05-19T16:50:41.188486921Z level=info msg="Migration successfully executed" id="Update playlist table charset" duration=9.625µs
grafana  | logger=migrator t=2025-05-19T16:50:41.191494838Z level=info msg="Executing migration" id="Update playlist_item table charset"
grafana  | logger=migrator t=2025-05-19T16:50:41.191503921Z level=info msg="Migration successfully executed" id="Update playlist_item table charset" duration=9.625µs
grafana  | logger=migrator t=2025-05-19T16:50:41.192286588Z level=info msg="Executing migration" id="Add playlist column created_at"
grafana  | logger=migrator t=2025-05-19T16:50:41.19347063Z level=info msg="Migration successfully executed" id="Add playlist column created_at" duration=1.184167ms
grafana  | logger=migrator t=2025-05-19T16:50:41.194449546Z level=info msg="Executing migration" id="Add playlist column updated_at"
grafana  | logger=migrator t=2025-05-19T16:50:41.19557488Z level=info msg="Migration successfully executed" id="Add playlist column updated_at" duration=1.125166ms
grafana  | logger=migrator t=2025-05-19T16:50:41.196331505Z level=info msg="Executing migration" id="drop preferences table v2"
grafana  | logger=migrator t=2025-05-19T16:50:41.196353421Z level=info msg="Migration successfully executed" id="drop preferences table v2" duration=21.958µs
grafana  | logger=migrator t=2025-05-19T16:50:41.198803755Z level=info msg="Executing migration" id="drop preferences table v3"
grafana  | logger=migrator t=2025-05-19T16:50:41.198823921Z level=info msg="Migration successfully executed" id="drop preferences table v3" duration=20.417µs
grafana  | logger=migrator t=2025-05-19T16:50:41.199641421Z level=info msg="Executing migration" id="create preferences table v3"
grafana  | logger=migrator t=2025-05-19T16:50:41.199906171Z level=info msg="Migration successfully executed" id="create preferences table v3" duration=264.875µs
grafana  | logger=migrator t=2025-05-19T16:50:41.200890338Z level=info msg="Executing migration" id="Update preferences table charset"
grafana  | logger=migrator t=2025-05-19T16:50:41.200900463Z level=info msg="Migration successfully executed" id="Update preferences table charset" duration=10.5µs
grafana  | logger=migrator t=2025-05-19T16:50:41.201839005Z level=info msg="Executing migration" id="Add column team_id in preferences"
grafana  | logger=migrator t=2025-05-19T16:50:41.203024255Z level=info msg="Migration successfully executed" id="Add column team_id in preferences" duration=1.184708ms
grafana  | logger=migrator t=2025-05-19T16:50:41.205283422Z level=info msg="Executing migration" id="Update team_id column values in preferences"
grafana  | logger=migrator t=2025-05-19T16:50:41.205320255Z level=info msg="Migration successfully executed" id="Update team_id column values in preferences" duration=36.75µs
grafana  | logger=migrator t=2025-05-19T16:50:41.206458797Z level=info msg="Executing migration" id="Add column week_start in preferences"
grafana  | logger=migrator t=2025-05-19T16:50:41.207672088Z level=info msg="Migration successfully executed" id="Add column week_start in preferences" duration=1.212709ms
grafana  | logger=migrator t=2025-05-19T16:50:41.208649547Z level=info msg="Executing migration" id="Add column preferences.json_data"
grafana  | logger=migrator t=2025-05-19T16:50:41.209800463Z level=info msg="Migration successfully executed" id="Add column preferences.json_data" duration=1.151042ms
grafana  | logger=migrator t=2025-05-19T16:50:41.21075038Z level=info msg="Executing migration" id="alter preferences.json_data to mediumtext v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.210763755Z level=info msg="Migration successfully executed" id="alter preferences.json_data to mediumtext v1" duration=13.667µs
grafana  | logger=migrator t=2025-05-19T16:50:41.21310763Z level=info msg="Executing migration" id="Add preferences index org_id"
grafana  | logger=migrator t=2025-05-19T16:50:41.213343672Z level=info msg="Migration successfully executed" id="Add preferences index org_id" duration=236.083µs
grafana  | logger=migrator t=2025-05-19T16:50:41.21425863Z level=info msg="Executing migration" id="Add preferences index user_id"
grafana  | logger=migrator t=2025-05-19T16:50:41.214512672Z level=info msg="Migration successfully executed" id="Add preferences index user_id" duration=254.125µs
grafana  | logger=migrator t=2025-05-19T16:50:41.21566863Z level=info msg="Executing migration" id="create alert table v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.21599438Z level=info msg="Migration successfully executed" id="create alert table v1" duration=325.084µs
grafana  | logger=migrator t=2025-05-19T16:50:41.217136297Z level=info msg="Executing migration" id="add index alert org_id & id "
grafana  | logger=migrator t=2025-05-19T16:50:41.21734763Z level=info msg="Migration successfully executed" id="add index alert org_id & id " duration=211.5µs
grafana  | logger=migrator t=2025-05-19T16:50:41.219467713Z level=info msg="Executing migration" id="add index alert state"
grafana  | logger=migrator t=2025-05-19T16:50:41.219706338Z level=info msg="Migration successfully executed" id="add index alert state" duration=238.5µs
grafana  | logger=migrator t=2025-05-19T16:50:41.220751505Z level=info msg="Executing migration" id="add index alert dashboard_id"
grafana  | logger=migrator t=2025-05-19T16:50:41.220988255Z level=info msg="Migration successfully executed" id="add index alert dashboard_id" duration=236.959µs
grafana  | logger=migrator t=2025-05-19T16:50:41.221877047Z level=info msg="Executing migration" id="Create alert_rule_tag table v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.22206538Z level=info msg="Migration successfully executed" id="Create alert_rule_tag table v1" duration=188.417µs
grafana  | logger=migrator t=2025-05-19T16:50:41.22442788Z level=info msg="Executing migration" id="Add unique index alert_rule_tag.alert_id_tag_id"
grafana  | logger=migrator t=2025-05-19T16:50:41.224665963Z level=info msg="Migration successfully executed" id="Add unique index alert_rule_tag.alert_id_tag_id" duration=238.792µs
grafana  | logger=migrator t=2025-05-19T16:50:41.226116088Z level=info msg="Executing migration" id="drop index UQE_alert_rule_tag_alert_id_tag_id - v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.226346547Z level=info msg="Migration successfully executed" id="drop index UQE_alert_rule_tag_alert_id_tag_id - v1" duration=230.959µs
grafana  | logger=migrator t=2025-05-19T16:50:41.227266297Z level=info msg="Executing migration" id="Rename table alert_rule_tag to alert_rule_tag_v1 - v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.230933047Z level=info msg="Migration successfully executed" id="Rename table alert_rule_tag to alert_rule_tag_v1 - v1" duration=3.666458ms
grafana  | logger=migrator t=2025-05-19T16:50:41.232142963Z level=info msg="Executing migration" id="Create alert_rule_tag table v2"
grafana  | logger=migrator t=2025-05-19T16:50:41.232330297Z level=info msg="Migration successfully executed" id="Create alert_rule_tag table v2" duration=187.416µs
grafana  | logger=migrator t=2025-05-19T16:50:41.236717005Z level=info msg="Executing migration" id="create index UQE_alert_rule_tag_alert_id_tag_id - Add unique index alert_rule_tag.alert_id_tag_id V2"
grafana  | logger=migrator t=2025-05-19T16:50:41.23701888Z level=info msg="Migration successfully executed" id="create index UQE_alert_rule_tag_alert_id_tag_id - Add unique index alert_rule_tag.alert_id_tag_id V2" duration=301.167µs
grafana  | logger=migrator t=2025-05-19T16:50:41.238371172Z level=info msg="Executing migration" id="copy alert_rule_tag v1 to v2"
grafana  | logger=migrator t=2025-05-19T16:50:41.238436255Z level=info msg="Migration successfully executed" id="copy alert_rule_tag v1 to v2" duration=65.458µs
grafana  | logger=migrator t=2025-05-19T16:50:41.23933088Z level=info msg="Executing migration" id="drop table alert_rule_tag_v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.239468547Z level=info msg="Migration successfully executed" id="drop table alert_rule_tag_v1" duration=138.791µs
grafana  | logger=migrator t=2025-05-19T16:50:41.241706838Z level=info msg="Executing migration" id="create alert_notification table v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.241922463Z level=info msg="Migration successfully executed" id="create alert_notification table v1" duration=216.542µs
grafana  | logger=migrator t=2025-05-19T16:50:41.242673922Z level=info msg="Executing migration" id="Add column is_default"
grafana  | logger=migrator t=2025-05-19T16:50:41.24393463Z level=info msg="Migration successfully executed" id="Add column is_default" duration=1.260709ms
grafana  | logger=migrator t=2025-05-19T16:50:41.244824005Z level=info msg="Executing migration" id="Add column frequency"
grafana  | logger=migrator t=2025-05-19T16:50:41.246133922Z level=info msg="Migration successfully executed" id="Add column frequency" duration=1.310042ms
grafana  | logger=migrator t=2025-05-19T16:50:41.246900338Z level=info msg="Executing migration" id="Add column send_reminder"
grafana  | logger=migrator t=2025-05-19T16:50:41.248201255Z level=info msg="Migration successfully executed" id="Add column send_reminder" duration=1.300917ms
grafana  | logger=migrator t=2025-05-19T16:50:41.250498297Z level=info msg="Executing migration" id="Add column disable_resolve_message"
grafana  | logger=migrator t=2025-05-19T16:50:41.25180863Z level=info msg="Migration successfully executed" id="Add column disable_resolve_message" duration=1.310416ms
grafana  | logger=migrator t=2025-05-19T16:50:41.252800172Z level=info msg="Executing migration" id="add index alert_notification org_id & name"
grafana  | logger=migrator t=2025-05-19T16:50:41.253035338Z level=info msg="Migration successfully executed" id="add index alert_notification org_id & name" duration=235.042µs
grafana  | logger=migrator t=2025-05-19T16:50:41.253964963Z level=info msg="Executing migration" id="Update alert table charset"
grafana  | logger=migrator t=2025-05-19T16:50:41.253973422Z level=info msg="Migration successfully executed" id="Update alert table charset" duration=8.75µs
grafana  | logger=migrator t=2025-05-19T16:50:41.254898505Z level=info msg="Executing migration" id="Update alert_notification table charset"
grafana  | logger=migrator t=2025-05-19T16:50:41.254908422Z level=info msg="Migration successfully executed" id="Update alert_notification table charset" duration=10.292µs
grafana  | logger=migrator t=2025-05-19T16:50:41.25586988Z level=info msg="Executing migration" id="create notification_journal table v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.256098463Z level=info msg="Migration successfully executed" id="create notification_journal table v1" duration=228.791µs
grafana  | logger=migrator t=2025-05-19T16:50:41.258247588Z level=info msg="Executing migration" id="add index notification_journal org_id & alert_id & notifier_id"
grafana  | logger=migrator t=2025-05-19T16:50:41.25849788Z level=info msg="Migration successfully executed" id="add index notification_journal org_id & alert_id & notifier_id" duration=250.375µs
grafana  | logger=migrator t=2025-05-19T16:50:41.260074672Z level=info msg="Executing migration" id="drop alert_notification_journal"
grafana  | logger=migrator t=2025-05-19T16:50:41.260281755Z level=info msg="Migration successfully executed" id="drop alert_notification_journal" duration=207.333µs
grafana  | logger=migrator t=2025-05-19T16:50:41.262502088Z level=info msg="Executing migration" id="create alert_notification_state table v1"
grafana  | logger=migrator t=2025-05-19T16:50:41.262725172Z level=info msg="Migration successfully executed" id="create alert_notification_state table v1" duration=223.292µs
grafana  | logger=migrator t=2025-05-19T16:50:41.264570297Z level=info msg="Executing migration" id="add index alert_notification_state org_id & alert_id & notifier_id"
grafana  | logger=migrator t=2025-05-19T16:50:41.264838172Z level=info msg="Migration successfully executed" id="add index alert_notification_state org_id & alert_id & notifier_id" duration=267.916µs
grafana  | logger=migrator t=2025-05-19T16:50:41.265884547Z level=info msg="Executing migration" id="Add for to alert table"
grafana  | logger=migrator t=2025-05-19T16:50:41.267256963Z level=info msg="Migration successfully executed" id="Add for to alert table" duration=1.372166ms
grafana  | logger=migrator t=2025-05-19T16:50:41.268310713Z level=info msg="Executing migration" id="Add column uid in alert_notification"
grafana  | logger=migrator t=2025-05-19T16:50:41.269673547Z level=info msg="Migration successfully executed" id="Add column uid in alert_notification" duration=1.362291ms
grafana  | logger=migrator t=2025-05-19T16:50:41.272463088Z level=info msg="Executing migration" id="Update uid column values in alert_notification"
grafana  | logger=migrator t=2025-05-19T16:50:41.27253713Z level=info msg="Migration successfully executed" id="Update uid column values in alert_notification" duration=74.5µs
grafana  | logger=migrator t=2025-05-19T16:50:41.273800005Z level=info msg="Executing migration" id="Add unique index alert_notification_org_id_uid"
grafana  | logger=migrator t=2025-05-19T16:50:41.274116422Z level=info msg="Migration successfully executed" id="Add unique index alert_notification_org_id_uid" duration=317.125µs
grafana  | logger=migrator t=2025-05-19T16:50:41.275299672Z level=info msg="Executing migration" id="Remove unique index org_id_name"
grafana  | logger=migrator t=2025-05-19T16:50:41.275574422Z level=info msg="Migration successfully executed" id="Remove unique index org_id_name" duration=275.125µs
grafana  | logger=migrator t=2025-05-19T16:50:41.276738672Z level=info msg="Executing migration" id="Add column secure_settings in alert_notification"
grafana  | logger=migrator t=2025-05-19T16:50:41.27821588Z level=info msg="Migration successfully executed" id="Add column secure_settings in alert_notification" duration=1.477667ms
grafana  | logger=migrator t=2025-05-19T16:50:41.279532255Z level=info msg="Executing migration" id="alter alert.settings to mediumtext"
grafana  | logger=migrator t=2025-05-19T16:50:41.279539713Z level=info msg="Migration successfully executed" id="alter alert.settings to mediumtext" duration=8.083µs
grafana  | logger=migrator t=2025-05-19T16:50:41.282957838Z level=info msg="Executing migration" id="Add non-unique index alert_notification_state_alert_id"
grafana  | logger=migrator t=2025-05-19T16:50:41.283320047Z level=info msg="Migration successfully executed" id="Add non-unique index alert_notification_state_alert_id" duration=366.75µs
grafana  | logger=migrator t=2025-05-19T16:50:41.28590088Z level=info msg="Executing migration" id="Add non-unique index alert_rule_tag_alert_id"
grafana  | logger=migrator t=2025-05-19T16:50:41.286156088Z level=info msg="Migration successfully executed" id="Add non-unique index alert_rule_tag_alert_id" duration=255.75µs
grafana  | logger=migrator t=2025-05-19T16:50:41.288200172Z level=info msg="Executing migration" id="Drop old annotation table v4"
grafana  | logger=migrator t=2025-05-19T16:50:41.288222963Z level=info msg="Migration successfully executed" id="Drop old annotation table v4" duration=22.958µs
grafana  | logger=migrator t=2025-05-19T16:50:41.289253255Z level=info msg="Executing migration" id="create annotation table v5"
grafana  | logger=migrator t=2025-05-19T16:50:41.289575463Z level=info msg="Migration successfully executed" id="create annotation table v5" duration=322.041µs
grafana  | logger=migrator t=2025-05-19T16:50:41.291772755Z level=info msg="Executing migration" id="add index annotation 0 v3"
grafana  | logger=migrator t=2025-05-19T16:50:41.292040172Z level=info msg="Migration successfully executed" id="add index annotation 0 v3" duration=267.459µs
grafana  | logger=migrator t=2025-05-19T16:50:41.293055547Z level=info msg="Executing migration" id="add index annotation 1 v3"
grafana  | logger=migrator t=2025-05-19T16:50:41.293293047Z level=info msg="Migration successfully executed" id="add index annotation 1 v3" duration=237.542µs
grafana  | logger=migrator t=2025-05-19T16:50:41.29440313Z level=info msg="Executing migration" id="add index annotation 2 v3"
grafana  | logger=migrator t=2025-05-19T16:50:41.294636255Z level=info msg="Migration successfully executed" id="add index annotation 2 v3" duration=233.083µs
grafana  | logger=migrator t=2025-05-19T16:50:41.298211672Z level=info msg="Executing migration" id="add index annotation 3 v3"
grafana  | logger=migrator t=2025-05-19T16:50:41.298496797Z level=info msg="Migration successfully executed" id="add index annotation 3 v3" duration=285.375µs
grafana  | logger=migrator t=2025-05-19T16:50:41.299479297Z level=info msg="Executing migration" id="add index annotation 4 v3"
grafana  | logger=migrator t=2025-05-19T16:50:41.299736588Z level=info msg="Migration successfully executed" id="add index annotation 4 v3" duration=257.208µs
grafana  | logger=migrator t=2025-05-19T16:50:41.30058663Z level=info msg="Executing migration" id="Update annotation table charset"
grafana  | logger=migrator t=2025-05-19T16:50:41.300594588Z level=info msg="Migration successfully executed" id="Update annotation table charset" duration=9.708µs
grafana  | logger=migrator t=2025-05-19T16:50:41.302657922Z level=info msg="Executing migration" id="Add column region_id to annotation table"
grafana  | logger=migrator t=2025-05-19T16:50:41.304125213Z level=info msg="Migration successfully executed" id="Add column region_id to annotation table" duration=1.468375ms
grafana  | logger=migrator t=2025-05-19T16:50:41.304897088Z level=info msg="Executing migration" id="Drop category_id index"
grafana  | logger=migrator t=2025-05-19T16:50:41.30513688Z level=info msg="Migration successfully executed" id="Drop category_id index" duration=240µs
grafana  | logger=migrator t=2025-05-19T16:50:41.306177672Z level=info msg="Executing migration" id="Add column tags to annotation table"
grafana  | logger=migrator t=2025-05-19T16:50:41.307653672Z level=info msg="Migration successfully executed" id="Add column tags to annotation table" duration=1.476167ms
grafana  | logger=migrator t=2025-05-19T16:50:41.308738172Z level=info msg="Executing migration" id="Create annotation_tag table v2"
grafana  | logger=migrator t=2025-05-19T16:50:41.308939338Z level=info msg="Migration successfully executed" id="Create annotation_tag table v2" duration=201.125µs
grafana  | logger=migrator t=2025-05-19T16:50:41.311204547Z level=info msg="Executing migration" id="Add unique index annotation_tag.annotation_id_tag_id"
grafana  | logger=migrator t=2025-05-19T16:50:41.311458338Z level=info msg="Migration successfully executed" id="Add unique index annotation_tag.annotation_id_tag_id" duration=254.334µs
grafana  | logger=migrator t=2025-05-19T16:50:41.31238113Z level=info msg="Executing migration" id="drop index UQE_annotation_tag_annotation_id_tag_id - v2"
grafana  | logger=migrator t=2025-05-19T16:50:41.312628922Z level=info msg="Migration successfully executed" id="drop index UQE_annotation_tag_annotation_id_tag_id - v2" duration=247.125µs
grafana  | logger=migrator t=2025-05-19T16:50:41.313354755Z level=info msg="Executing migration" id="Rename table annotation_tag to annotation_tag_v2 - v2"
grafana  | logger=migrator t=2025-05-19T16:50:41.31768838Z level=info msg="Migration successfully executed" id="Rename table annotation_tag to annotation_tag_v2 - v2" duration=4.3335ms
grafana  | logger=migrator t=2025-05-19T16:50:41.318852797Z level=info msg="Executing migration" id="Create annotation_tag table v3"
grafana  | logger=migrator t=2025-05-19T16:50:41.319047797Z level=info msg="Migration successfully executed" id="Create annotation_tag table v3" duration=195.208µs
grafana  | logger=migrator t=2025-05-19T16:50:41.319820547Z level=info msg="Executing migration" id="create index UQE_annotation_tag_annotation_id_tag_id - Add unique index annotation_tag.annotation_id_tag_id V3"
grafana  | logger=migrator t=2025-05-19T16:50:41.320083338Z level=info msg="Migration successfully executed" id="create index UQE_annotation_tag_annotation_id_tag_id - Add unique index annotation_tag.annotation_id_tag_id V3" duration=262.791µs
grafana  | logger=migrator t=2025-05-19T16:50:41.321253963Z level=info msg="Executing migration" id="copy annotation_tag v2 to v3"
grafana  | logger=migrator t=2025-05-19T16:50:41.321317588Z level=info msg="Migration successfully executed" id="copy annotation_tag v2 to v3" duration=63.834µs
grafana  | logger=migrator t=2025-05-19T16:50:41.32230338Z level=info msg="Executing migration" id="drop table annotation_tag_v2"
grafana  | logger=migrator t=2025-05-19T16:50:41.32244513Z level=info msg="Migration successfully executed" id="drop table annotation_tag_v2" duration=141.833µs
grafana  | logger=migrator t=2025-05-19T16:50:41.32452113Z level=info msg="Executing migration" id="Update alert annotations and set TEXT to empty"
grafana  | logger=migrator t=2025-05-19T16:50:41.324568255Z level=info msg="Migration successfully executed" id="Update alert annotations and set TEXT to empty" duration=47.792µs
grafana  | logger=migrator t=2025-05-19T16:50:41.325561797Z level=info msg="Executing migration" id="Add created time to annotation table"
grafana  | logger=migrator t=2025-05-19T16:50:41.327002963Z level=info msg="Migration successfully executed" id="Add created time to annotation table" duration=1.441167ms
grafana  | logger=migrator t=2025-05-19T16:50:41.327982755Z level=info msg="Executing migration" id="Add updated time to annotation table"
grafana  | logger=migrator t=2025-05-19T16:50:41.329473922Z level=info msg="Migration successfully executed" id="Add updated time to annotation table" duration=1.490833ms
grafana  | logger=migrator t=2025-05-19T16:50:41.330631297Z level=info msg="Executing migration" id="Add index for created in annotation table"
grafana  | logger=migrator t=2025-05-19T16:50:41.33088613Z level=info msg="Migration successfully executed" id="Add index for created in annotation table" duration=255.375µs
grafana  | logger=migrator t=2025-05-19T16:50:41.332623922Z level=info msg="Executing migration" id="Add index for updated in annotation table"
grafana  | logger=migrator t=2025-05-19T16:50:41.332893505Z level=info msg="Migration successfully executed" id="Add index for updated in annotation table" duration=269.833µs
grafana  | logger=migrator t=2025-05-19T16:50:41.334017547Z level=info msg="Executing migration" id="Convert existing annotations from seconds to milliseconds"
grafana  | logger=migrator t=2025-05-19T16:50:41.33407663Z level=info msg="Migration successfully executed" id="Convert existing annotations from seconds to milliseconds" duration=59µs
grafana  | logger=migrator t=2025-05-19T16:50:41.335029172Z level=info msg="Executing migration" id="Add epoch_end column"
grafana  | logger=migrator t=2025-05-19T16:50:41.336553713Z level=info msg="Migration successfully executed" id="Add epoch_end column" duration=1.524625ms
grafana  | logger=migrator t=2025-05-19T16:50:41.337811338Z level=info msg="Executing migration" id="Add index for epoch_end"
grafana  | logger=migrator t=2025-05-19T16:50:41.338071505Z level=info msg="Migration successfully executed" id="Add index for epoch_end" duration=260.209µs
grafana  | logger=migrator t=2025-05-19T16:50:41.33890263Z level=info msg="Executing migration" id="Make epoch_end the same as epoch"
grafana  | logger=migrator t=2025-05-19T16:50:41.338941963Z level=info msg="Migration successfully executed" id="Make epoch_end the same as epoch" duration=39.542µs
grafana  | logger=migrator t=2025-05-19T16:50:41.340117297Z level=info msg="Executing migration" id="Move region to single row"
grafana  | logger=migrator t=2025-05-19T16:50:41.340210172Z level=info msg="Migration successfully executed" id="Move region to single row" duration=92.958µs
grafana  | logger=migrator t=2025-05-19T16:50:41.342728838Z level=info msg="Executing migration" id="Remove index org_id_epoch from annotation table"
grafana  | logger=migrator t=2025-05-19T16:50:41.342997588Z level=info msg="Migration successfully executed" id="Remove index org_id_epoch from annotation table" duration=267.917µs
grafana  | logger=migrator t=2025-05-19T16:50:41.344031463Z level=info msg="Executing migration" id="Remove index org_id_dashboard_id_panel_id_epoch from annotation table"
grafana  | logger=migrator t=2025-05-19T16:50:41.344257547Z level=info msg="Migration successfully executed" id="Remove index org_id_dashboard_id_panel_id_epoch from annotation table" duration=226.25µs
grafana  | logger=migrator t=2025-05-19T16:50:41.345452005Z level=info msg="Executing migration" id="Add index for org_id_dashboard_id_epoch_end_epoch on annotation table"
grafana  | logger=migrator t=2025-05-19T16:50:41.34572388Z level=info msg="Migration successfully executed" id="Add index for org_id_dashboard_id_epoch_end_epoch on annotation table" duration=272µs
